year,state,subject,num_dissertations
2007.0,Michigan,32—Several complex variables and analytic spaces,1
2007.0,Michigan,35—Partial differential equations,3
2007.0,Michigan,37—Dynamical systems and ergodic theory,1
2007.0,Michigan,45—Integral equations,1
2007.0,Michigan,49—Calculus of variations and optimal control,1
2007.0,Michigan,52—Convex and discrete geometry,1
2007.0,Michigan,53—Differential geometry,1
2007.0,Michigan,57—Manifolds and cell complexes,2
2007.0,Michigan,60—Probability theory and stochastic processes,1
2007.0,Michigan,62—Statistics,20
2007.0,Michigan,65—Numerical analysis,5
2007.0,Michigan,68—Computer science,14
2007.0,Michigan,70—Mechanics of particles and systems,3
2007.0,Michigan,74—Mechanics of deformable solids,3
2007.0,Michigan,76—Fluid mechanics,3
2007.0,Michigan,"90—Operations research, mathematical programming",6
2007.0,Michigan,"91—Game theory, economics, social and behavioral sciences",24
2007.0,Michigan,92—Biology and other natural sciences,2
2007.0,Michigan,93—Systems theory; control,2
2007.0,Michigan,"94—Information and communication, circuits",3
2007.0,Michigan,97—Mathematics education,2
2007.0,Minnesota,03—Mathematical logic and foundations,1
2007.0,Minnesota,05—Combinatorics,4
2007.0,Minnesota,35—Partial differential equations,1
2007.0,Minnesota,55—Algebraic topology,1
2007.0,Minnesota,57—Manifolds and cell complexes,1
2007.0,Minnesota,60—Probability theory and stochastic processes,1
2007.0,Minnesota,62—Statistics,3
2007.0,Minnesota,65—Numerical analysis,4
2007.0,Minnesota,68—Computer science,7
2007.0,Minnesota,"91—Game theory, economics, social and behavioral sciences",9
2007.0,Minnesota,92—Biology and other natural sciences,1
2007.0,Minnesota,"94—Information and communication, circuits",6
2007.0,Mississippi,62—Statistics,1
2007.0,Mississippi,"90—Operations research, mathematical programming",2
2007.0,Missouri,05—Combinatorics,1
2007.0,Missouri,13—Commutative rings and algebras,1
2007.0,Missouri,14—Algebraic geometry,1
2007.0,Missouri,32—Several complex variables and analytic spaces,2
2007.0,Missouri,43—Abstract harmonic analysis,1
2007.0,Missouri,46—Functional analysis,1
2007.0,Missouri,47—Operator theory,2
2007.0,Missouri,57—Manifolds and cell complexes,2
2007.0,Missouri,60—Probability theory and stochastic processes,2
2007.0,Missouri,62—Statistics,3
2007.0,Missouri,68—Computer science,5
2007.0,Missouri,"91—Game theory, economics, social and behavioral sciences",2
2007.0,Missouri,93—Systems theory; control,1
2007.0,Missouri,97—Mathematics education,2
2007.0,Montana,01—History and biography,1
2007.0,Montana,62—Statistics,2
2007.0,Montana,97—Mathematics education,3
2007.0,Nebraska,05—Combinatorics,1
2007.0,Nebraska,13—Commutative rings and algebras,1
2007.0,Nebraska,14—Algebraic geometry,1
2007.0,Nebraska,39—Finite differences and functional equations,1
2007.0,Nebraska,62—Statistics,1
2007.0,Nebraska,68—Computer science,2
2007.0,Nebraska,"91—Game theory, economics, social and behavioral sciences",1
2007.0,Nebraska,93—Systems theory; control,1
2007.0,Nevada,97—Mathematics education,1
2007.0,New Hampshire,03—Mathematical logic and foundations,1
2007.0,New Hampshire,05—Combinatorics,2
2007.0,New Hampshire,11—Number theory,4
2007.0,New Hampshire,"18—Category theory, homological algebra",1
2007.0,New Hampshire,83—Relativity and gravitational theory,1
2007.0,New Jersey,03—Mathematical logic and foundations,1
2007.0,New Jersey,05—Combinatorics,4
2007.0,New Jersey,14—Algebraic geometry,4
2007.0,New Jersey,30—Functions of a complex variable,1
2007.0,New Jersey,34—Ordinary differential equations,1
2007.0,New Jersey,35—Partial differential equations,2
2007.0,New Jersey,37—Dynamical systems and ergodic theory,1
2007.0,New Jersey,47—Operator theory,1
2007.0,New Jersey,51—Geometry,1
2007.0,New Jersey,57—Manifolds and cell complexes,1
2007.0,New Jersey,60—Probability theory and stochastic processes,3
2007.0,New Jersey,62—Statistics,6
2007.0,New Jersey,68—Computer science,31
2007.0,New Jersey,76—Fluid mechanics,2
2007.0,New Jersey,"82—Statistical mechanics, structure of matter",1
2007.0,New Jersey,85—Astronomy and astrophysics,1
2007.0,New Jersey,"90—Operations research, mathematical programming",3
2007.0,New Jersey,"91—Game theory, economics, social and behavioral sciences",4
2007.0,New Jersey,92—Biology and other natural sciences,5
2007.0,New Jersey,93—Systems theory; control,2
2007.0,New Jersey,"94—Information and communication, circuits",5
2007.0,New Jersey,97—Mathematics education,1
2007.0,New Mexico,62—Statistics,1
2007.0,New Mexico,68—Computer science,8
2007.0,New Mexico,81—Quantum Theory,1
2007.0,New Mexico,"91—Game theory, economics, social and behavioral sciences",2
2007.0,New York,00—General,1
2007.0,New York,03—Mathematical logic and foundations,2
2007.0,New York,05—Combinatorics,2
2007.0,New York,08—General algebraic systems,1
2007.0,New York,11—Number theory,3
2007.0,New York,13—Commutative rings and algebras,2
2007.0,New York,14—Algebraic geometry,3
2007.0,New York,16—Associative rings and algebras,2
2007.0,New York,19—K-theory,1
2007.0,New York,20—Group theory and generalizations,7
2007.0,New York,28—Measure and integration,1
2007.0,New York,35—Partial differential equations,6
2007.0,New York,37—Dynamical systems and ergodic theory,3
2007.0,New York,41—Approximations and expansions,2
2007.0,New York,47—Operator theory,1
2007.0,New York,51—Geometry,2
2007.0,New York,52—Convex and discrete geometry,1
2007.0,New York,53—Differential geometry,5
2007.0,New York,55—Algebraic topology,1
2007.0,New York,"58—Global analysis, analysis on manifolds",2
2007.0,New York,60—Probability theory and stochastic processes,11
2007.0,New York,62—Statistics,16
2007.0,New York,65—Numerical analysis,3
2007.0,New York,68—Computer science,46
2007.0,New York,70—Mechanics of particles and systems,2
2007.0,New York,76—Fluid mechanics,6
2007.0,New York,"78—Optics, electromagnetic theory",5
2007.0,New York,81—Quantum Theory,4
2007.0,New York,"82—Statistical mechanics, structure of matter",4
2007.0,New York,86—Geophysics,1
2007.0,New York,"90—Operations research, mathematical programming",14
2007.0,New York,"91—Game theory, economics, social and behavioral sciences",29
2007.0,New York,92—Biology and other natural sciences,10
2007.0,New York,93—Systems theory; control,2
2007.0,New York,"94—Information and communication, circuits",12
2007.0,New York,97—Mathematics education,4
2007.0,North Carolina,11—Number theory,1
2007.0,North Carolina,13—Commutative rings and algebras,1
2007.0,North Carolina,14—Algebraic geometry,5
2007.0,North Carolina,15—Linear and multilinear algebra; matrix theory,1
2007.0,North Carolina,20—Group theory and generalizations,1
2007.0,North Carolina,30—Functions of a complex variable,2
2007.0,North Carolina,35—Partial differential equations,3
2007.0,North Carolina,37—Dynamical systems and ergodic theory,2
2007.0,North Carolina,41—Approximations and expansions,1
2007.0,North Carolina,53—Differential geometry,2
2007.0,North Carolina,60—Probability theory and stochastic processes,1
2007.0,North Carolina,62—Statistics,17
2007.0,North Carolina,65—Numerical analysis,3
2007.0,North Carolina,68—Computer science,28
2007.0,North Carolina,76—Fluid mechanics,1
2007.0,North Carolina,"90—Operations research, mathematical programming",1
2007.0,North Carolina,"91—Game theory, economics, social and behavioral sciences",19
2007.0,North Carolina,92—Biology and other natural sciences,2
2007.0,North Carolina,"94—Information and communication, circuits",3
2007.0,North Carolina,97—Mathematics education,2
2007.0,Ohio,03—Mathematical logic and foundations,1
2007.0,Ohio,05—Combinatorics,1
2007.0,Ohio,15—Linear and multilinear algebra; matrix theory,1
2007.0,Ohio,20—Group theory and generalizations,1
2007.0,Ohio,35—Partial differential equations,1
2007.0,Ohio,37—Dynamical systems and ergodic theory,1
2007.0,Ohio,46—Functional analysis,1
2007.0,Ohio,60—Probability theory and stochastic processes,3
2007.0,Ohio,62—Statistics,13
2007.0,Ohio,65—Numerical analysis,1
2007.0,Ohio,68—Computer science,2
2007.0,Ohio,83—Relativity and gravitational theory,1
2007.0,Ohio,85—Astronomy and astrophysics,2
2007.0,Ohio,"90—Operations research, mathematical programming",1
2007.0,Ohio,"91—Game theory, economics, social and behavioral sciences",8
2007.0,Ohio,92—Biology and other natural sciences,2
2007.0,Oklahoma,68—Computer science,2
2007.0,Oregon,00—General,1
2007.0,Oregon,05—Combinatorics,1
2007.0,Oregon,17—Nonassociative rings and algebras,2
2007.0,Oregon,42—Fourier analysis,1
2007.0,Oregon,57—Manifolds and cell complexes,1
2007.0,Oregon,60—Probability theory and stochastic processes,1
2007.0,Oregon,62—Statistics,3
2007.0,Oregon,68—Computer science,2
2007.0,Oregon,83—Relativity and gravitational theory,1
2007.0,Oregon,"91—Game theory, economics, social and behavioral sciences",5
2007.0,Oregon,93—Systems theory; control,1
2007.0,Oregon,97—Mathematics education,1
2007.0,Pennsylvania,00—General,2
2007.0,Pennsylvania,11—Number theory,4
2007.0,Pennsylvania,14—Algebraic geometry,1
2007.0,Pennsylvania,"22—Topological groups, Lie groups",1
2007.0,Pennsylvania,33—Special functions,1
2007.0,Pennsylvania,35—Partial differential equations,1
2007.0,Pennsylvania,37—Dynamical systems and ergodic theory,1
2007.0,Pennsylvania,49—Calculus of variations and optimal control,2
2007.0,Pennsylvania,52—Convex and discrete geometry,1
2007.0,Pennsylvania,53—Differential geometry,2
2007.0,Pennsylvania,54—General topology,1
2007.0,Pennsylvania,55—Algebraic topology,1
2007.0,Pennsylvania,60—Probability theory and stochastic processes,3
2007.0,Pennsylvania,62—Statistics,15
2007.0,Pennsylvania,65—Numerical analysis,2
2007.0,Pennsylvania,68—Computer science,53
2007.0,Pennsylvania,74—Mechanics of deformable solids,1
2007.0,Pennsylvania,76—Fluid mechanics,1
2007.0,Pennsylvania,"82—Statistical mechanics, structure of matter",1
2007.0,Pennsylvania,"90—Operations research, mathematical programming",3
2007.0,Pennsylvania,"91—Game theory, economics, social and behavioral sciences",12
2007.0,Pennsylvania,92—Biology and other natural sciences,7
2007.0,Pennsylvania,93—Systems theory; control,2
2007.0,Pennsylvania,"94—Information and communication, circuits",2
2007.0,Pennsylvania,97—Mathematics education,1
2007.0,Puerto Rico,68—Computer science,3
2007.0,Rhode Island,05—Combinatorics,1
2007.0,Rhode Island,11—Number theory,2
2007.0,Rhode Island,14—Algebraic geometry,1
2007.0,Rhode Island,35—Partial differential equations,2
2007.0,Rhode Island,55—Algebraic topology,1
2007.0,Rhode Island,62—Statistics,2
2007.0,Rhode Island,65—Numerical analysis,3
2007.0,Rhode Island,68—Computer science,7
2007.0,Rhode Island,83—Relativity and gravitational theory,1
2007.0,Rhode Island,"90—Operations research, mathematical programming",1
2007.0,Rhode Island,"91—Game theory, economics, social and behavioral sciences",6
2007.0,South Carolina,00—General,1
2007.0,South Carolina,05—Combinatorics,2
2007.0,South Carolina,11—Number theory,2
2007.0,South Carolina,14—Algebraic geometry,1
2007.0,South Carolina,46—Functional analysis,1
2007.0,South Carolina,54—General topology,1
2007.0,South Carolina,62—Statistics,15
2007.0,South Carolina,65—Numerical analysis,3
2007.0,South Carolina,68—Computer science,9
2007.0,South Carolina,"80—Classical thermodynamics, heat transfer",1
2007.0,South Carolina,86—Geophysics,1
2007.0,South Carolina,"90—Operations research, mathematical programming",2
2007.0,South Carolina,"91—Game theory, economics, social and behavioral sciences",5
2007.0,South Carolina,"94—Information and communication, circuits",1
2007.0,South Dakota,13—Commutative rings and algebras,1
2007.0,South Dakota,"90—Operations research, mathematical programming",1
2007.0,Tennessee,46—Functional analysis,1
2007.0,Tennessee,49—Calculus of variations and optimal control,1
2007.0,Tennessee,60—Probability theory and stochastic processes,1
2007.0,Tennessee,68—Computer science,5
2007.0,Tennessee,76—Fluid mechanics,2
2007.0,Tennessee,"91—Game theory, economics, social and behavioral sciences",1
2007.0,Tennessee,92—Biology and other natural sciences,3
2007.0,Tennessee,"94—Information and communication, circuits",2
2007.0,Texas,00—General,1
2007.0,Texas,05—Combinatorics,2
2007.0,Texas,11—Number theory,2
2007.0,Texas,13—Commutative rings and algebras,2
2007.0,Texas,14—Algebraic geometry,4
2007.0,Texas,34—Ordinary differential equations,3
2007.0,Texas,35—Partial differential equations,2
2007.0,Texas,41—Approximations and expansions,1
2007.0,Texas,46—Functional analysis,3
2007.0,Texas,51—Geometry,1
2007.0,Texas,53—Differential geometry,1
2007.0,Texas,57—Manifolds and cell complexes,2
2007.0,Texas,"58—Global analysis, analysis on manifolds",1
2007.0,Texas,60—Probability theory and stochastic processes,1
2007.0,Texas,62—Statistics,12
2007.0,Texas,65—Numerical analysis,11
2007.0,Texas,68—Computer science,52
2007.0,Texas,74—Mechanics of deformable solids,2
2007.0,Texas,76—Fluid mechanics,3
2007.0,Texas,"78—Optics, electromagnetic theory",2
2007.0,Texas,81—Quantum Theory,1
2007.0,Texas,"82—Statistical mechanics, structure of matter",2
2007.0,Texas,"90—Operations research, mathematical programming",7
2007.0,Texas,"91—Game theory, economics, social and behavioral sciences",12
2007.0,Texas,92—Biology and other natural sciences,3
2007.0,Texas,93—Systems theory; control,5
2007.0,Texas,"94—Information and communication, circuits",13
2007.0,Texas,97—Mathematics education,5
2007.0,Utah,11—Number theory,1
2007.0,Utah,13—Commutative rings and algebras,1
2007.0,Utah,15—Linear and multilinear algebra; matrix theory,1
2007.0,Utah,20—Group theory and generalizations,1
2007.0,Utah,65—Numerical analysis,1
2007.0,Utah,68—Computer science,3
2007.0,Utah,92—Biology and other natural sciences,3
2007.0,Utah,"94—Information and communication, circuits",1
2007.0,Vermont,68—Computer science,1
2007.0,Virginia,00—General,2
2007.0,Virginia,05—Combinatorics,4
2007.0,Virginia,14—Algebraic geometry,1
2007.0,Virginia,17—Nonassociative rings and algebras,1
2007.0,Virginia,31—Potential theory,1
